时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-04-17 10:53:00,0.0,10.6,10.62,10.6,1141,1210980.0,10.555
2025-04-17 10:54:00,0.0,10.62,10.63,10.61,1546,1641879.0,10.555
2025-04-17 10:55:00,0.0,10.62,10.63,10.61,2308,2453363.0,10.556
2025-04-17 10:56:00,0.0,10.63,10.64,10.62,2741,2912623.0,10.557
2025-04-17 10:57:00,0.0,10.64,10.64,10.62,1227,1304937.0,10.557
2025-04-17 10:58:00,0.0,10.63,10.64,10.62,807,858005.0,10.557
2025-04-17 10:59:00,0.0,10.64,10.64,10.63,1402,1491022.0,10.558
2025-04-17 11:00:00,0.0,10.61,10.63,10.61,1129,1199875.0,10.558
2025-04-17 11:01:00,0.0,10.61,10.62,10.61,1869,1984390.0,10.558
2025-04-17 11:02:00,0.0,10.62,10.62,10.61,1521,1614957.0,10.559
2025-04-17 11:03:00,0.0,10.63,10.63,10.61,1358,1442036.0,10.559
2025-04-17 11:04:00,0.0,10.63,10.63,10.61,1713,1819699.0,10.559
2025-04-17 11:05:00,0.0,10.61,10.63,10.61,1912,2029859.0,10.56
2025-04-17 11:06:00,0.0,10.62,10.62,10.6,1934,2052622.0,10.56
2025-04-17 11:07:00,0.0,10.62,10.62,10.6,1840,1953234.0,10.56
2025-04-17 11:08:00,0.0,10.63,10.63,10.61,3831,4068290.0,10.561
2025-04-17 11:09:00,0.0,10.61,10.63,10.61,422,448157.0,10.561
2025-04-17 11:10:00,0.0,10.62,10.62,10.61,357,378860.0,10.561
2025-04-17 11:11:00,0.0,10.62,10.62,10.6,1984,2105111.0,10.561
2025-04-17 11:12:00,0.0,10.6,10.62,10.6,2391,2538627.0,10.562
2025-04-17 11:13:00,0.0,10.61,10.61,10.6,1135,1203741.0,10.562
2025-04-17 11:14:00,0.0,10.61,10.61,10.6,1034,1096859.0,10.562
2025-04-17 11:15:00,0.0,10.61,10.61,10.6,671,711696.0,10.562
2025-04-17 11:16:00,0.0,10.6,10.61,10.6,1593,1688869.0,10.562
2025-04-17 11:17:00,0.0,10.59,10.6,10.59,1013,1073452.0,10.563
2025-04-17 11:18:00,0.0,10.59,10.6,10.58,1369,1450116.0,10.563
2025-04-17 11:19:00,0.0,10.59,10.6,10.59,1285,1361608.0,10.563
2025-04-17 11:20:00,0.0,10.59,10.6,10.59,1100,1165893.0,10.563
2025-04-17 11:21:00,0.0,10.59,10.6,10.58,1312,1389965.0,10.563
2025-04-17 11:22:00,0.0,10.59,10.6,10.58,574,608189.0,10.563
2025-04-17 11:23:00,0.0,10.58,10.6,10.58,1120,1186629.0,10.563
2025-04-17 11:24:00,0.0,10.6,10.6,10.59,1162,1231284.0,10.563
2025-04-17 11:25:00,0.0,10.59,10.6,10.59,774,819953.0,10.563
2025-04-17 11:26:00,0.0,10.6,10.61,10.59,2399,2543996.0,10.564
2025-04-17 11:27:00,0.0,10.61,10.62,10.6,2609,2768233.0,10.564
2025-04-17 11:28:00,0.0,10.63,10.63,10.62,3559,3780757.0,10.565
2025-04-17 11:29:00,0.0,10.64,10.64,10.62,2232,2372538.0,10.565
2025-04-17 11:30:00,0.0,10.62,10.63,10.62,1239,1316968.0,10.565
2025-04-17 13:01:00,0.0,10.59,10.61,10.59,4814,5102967.0,10.566
2025-04-17 13:02:00,0.0,10.58,10.6,10.58,2169,2296225.0,10.566
2025-04-17 13:03:00,0.0,10.6,10.61,10.58,3770,3994730.0,10.566
2025-04-17 13:04:00,0.0,10.61,10.61,10.6,1894,2008539.0,10.567
2025-04-17 13:05:00,0.0,10.62,10.62,10.6,2650,2811534.0,10.567
2025-04-17 13:06:00,0.0,10.62,10.63,10.62,3051,3240818.0,10.567
2025-04-17 13:07:00,0.0,10.62,10.63,10.62,1585,1683657.0,10.568
2025-04-17 13:08:00,0.0,10.63,10.64,10.62,2430,2584006.0,10.568
2025-04-17 13:09:00,0.0,10.63,10.64,10.63,1017,1081458.0,10.568
2025-04-17 13:10:00,0.0,10.63,10.64,10.63,666,708299.0,10.568
2025-04-17 13:11:00,0.0,10.64,10.64,10.63,3172,3374871.0,10.569
2025-04-17 13:12:00,0.0,10.65,10.65,10.64,1879,2000586.0,10.569
2025-04-17 13:13:00,0.0,10.63,10.64,10.63,1811,1926051.0,10.57
2025-04-17 13:14:00,0.0,10.63,10.64,10.63,1065,1132642.0,10.57
2025-04-17 13:15:00,0.0,10.64,10.65,10.63,6799,7234447.0,10.571
2025-04-17 13:16:00,0.0,10.64,10.64,10.63,1553,1651460.0,10.571
2025-04-17 13:17:00,0.0,10.63,10.64,10.63,1237,1316054.0,10.572
2025-04-17 13:18:00,0.0,10.63,10.64,10.63,1084,1152323.0,10.572
2025-04-17 13:19:00,0.0,10.64,10.64,10.63,1300,1383175.0,10.572
2025-04-17 13:20:00,0.0,10.64,10.65,10.64,2140,2277970.0,10.572
2025-04-17 13:21:00,0.0,10.64,10.65,10.64,852,906554.0,10.573
2025-04-17 13:22:00,0.0,10.64,10.65,10.64,875,931562.0,10.573
2025-04-17 13:23:00,0.0,10.65,10.65,10.64,5305,5649336.0,10.574
2025-04-17 13:24:00,0.0,10.65,10.65,10.64,934,994554.0,10.574
2025-04-17 13:25:00,0.0,10.65,10.65,10.64,966,1028593.0,10.574
2025-04-17 13:26:00,0.0,10.65,10.66,10.64,3259,3470605.0,10.575
2025-04-17 13:27:00,0.0,10.66,10.67,10.66,6910,7368922.0,10.576
2025-04-17 13:28:00,0.0,10.67,10.67,10.66,1585,1690870.0,10.577
2025-04-17 13:29:00,0.0,10.68,10.68,10.66,3013,3215141.0,10.577
2025-04-17 13:30:00,0.0,10.68,10.68,10.67,5995,6401892.0,10.579
2025-04-17 13:31:00,0.0,10.67,10.68,10.67,641,684416.0,10.579
2025-04-17 13:32:00,0.0,10.67,10.68,10.66,3851,4110135.0,10.58
2025-04-17 13:33:00,0.0,10.66,10.68,10.66,1447,1544057.0,10.58
2025-04-17 13:34:00,0.0,10.67,10.68,10.67,675,720163.0,10.58
2025-04-17 13:35:00,0.0,10.67,10.68,10.67,2281,2434209.0,10.581
2025-04-17 13:36:00,0.0,10.67,10.68,10.67,560,597635.0,10.581
2025-04-17 13:37:00,0.0,10.68,10.68,10.67,4281,4571641.0,10.582
2025-04-17 13:38:00,0.0,10.67,10.68,10.67,479,511364.0,10.582
2025-04-17 13:39:00,0.0,10.67,10.68,10.67,1423,1519165.0,10.582
2025-04-17 13:40:00,0.0,10.68,10.68,10.67,990,1056617.0,10.583
2025-04-17 13:41:00,0.0,10.67,10.68,10.67,861,919218.0,10.583
2025-04-17 13:42:00,0.0,10.68,10.68,10.67,2665,2845966.0,10.583
2025-04-17 13:43:00,0.0,10.69,10.69,10.67,5401,5768600.0,10.584
2025-04-17 13:44:00,0.0,10.69,10.69,10.68,2556,2732257.0,10.585
2025-04-17 13:45:00,0.0,10.7,10.7,10.68,8670,9268484.0,10.587
2025-04-17 13:46:00,0.0,10.7,10.7,10.69,3137,3356280.0,10.588
2025-04-17 13:47:00,0.0,10.69,10.7,10.69,679,726255.0,10.588
2025-04-17 13:48:00,0.0,10.69,10.7,10.69,1982,2119501.0,10.588
2025-04-17 13:49:00,0.0,10.69,10.7,10.68,3582,3828808.0,10.589
2025-04-17 13:50:00,0.0,10.69,10.7,10.68,1019,1089273.0,10.59
2025-04-17 13:51:00,0.0,10.7,10.7,10.69,631,674647.0,10.59
2025-04-17 13:52:00,0.0,10.7,10.7,10.69,4459,4770983.0,10.591
2025-04-17 13:53:00,0.0,10.69,10.7,10.69,1155,1235084.0,10.591
2025-04-17 13:54:00,0.0,10.69,10.7,10.68,2313,2472892.0,10.591
2025-04-17 13:55:00,0.0,10.68,10.69,10.68,359,383523.0,10.592
2025-04-17 13:56:00,0.0,10.68,10.69,10.68,859,917754.0,10.592
2025-04-17 13:57:00,0.0,10.68,10.69,10.68,1223,1306639.0,10.592
2025-04-17 13:58:00,0.0,10.68,10.69,10.68,1127,1203907.0,10.592
2025-04-17 13:59:00,0.0,10.68,10.69,10.67,1095,1169256.0,10.592
2025-04-17 14:00:00,0.0,10.67,10.69,10.67,2450,2616229.0,10.593
2025-04-17 14:01:00,0.0,10.68,10.68,10.67,1539,1643523.0,10.593
2025-04-17 14:02:00,0.0,10.67,10.68,10.67,489,522084.0,10.593
2025-04-17 14:03:00,0.0,10.68,10.68,10.67,667,712245.0,10.593
2025-04-17 14:04:00,0.0,10.67,10.68,10.67,1964,2097387.0,10.594
2025-04-17 14:05:00,0.0,10.68,10.68,10.67,313,334251.0,10.594
2025-04-17 14:06:00,0.0,10.67,10.68,10.67,728,777350.0,10.594
2025-04-17 14:07:00,0.0,10.68,10.68,10.67,3061,3269000.0,10.594
2025-04-17 14:08:00,0.0,10.68,10.69,10.68,3170,3388684.0,10.595
2025-04-17 14:09:00,0.0,10.68,10.69,10.68,1107,1182903.0,10.595
2025-04-17 14:10:00,0.0,10.69,10.69,10.68,458,489470.0,10.595
2025-04-17 14:11:00,0.0,10.68,10.69,10.68,1916,2046788.0,10.596
2025-04-17 14:12:00,0.0,10.7,10.7,10.68,2503,2675233.0,10.596
2025-04-17 14:13:00,0.0,10.69,10.7,10.69,3215,3437357.0,10.597
2025-04-17 14:14:00,0.0,10.7,10.71,10.69,22488,24058851.0,10.601
2025-04-17 14:15:00,0.0,10.71,10.72,10.7,10227,10955022.0,10.603
2025-04-17 14:16:00,0.0,10.7,10.72,10.7,5265,5641445.0,10.604
2025-04-17 14:17:00,0.0,10.71,10.72,10.71,1188,1272546.0,10.605
2025-04-17 14:18:00,0.0,10.71,10.72,10.7,1999,2140493.0,10.605
2025-04-17 14:19:00,0.0,10.71,10.71,10.7,3115,3335841.0,10.606
2025-04-17 14:20:00,0.0,10.7,10.71,10.7,1889,2022238.0,10.606
2025-04-17 14:21:00,0.0,10.7,10.71,10.69,1222,1307533.0,10.606
2025-04-17 14:22:00,0.0,10.7,10.7,10.69,1018,1089130.0,10.606
2025-04-17 14:23:00,0.0,10.69,10.71,10.69,649,694511.0,10.606
2025-04-17 14:24:00,0.0,10.7,10.71,10.69,2426,2596130.0,10.607
2025-04-17 14:25:00,0.0,10.7,10.71,10.69,1113,1190858.0,10.607
2025-04-17 14:26:00,0.0,10.7,10.71,10.69,3986,4267986.0,10.608
2025-04-17 14:27:00,0.0,10.71,10.72,10.7,4492,4812036.0,10.609
2025-04-17 14:28:00,0.0,10.7,10.72,10.7,842,901892.0,10.609
2025-04-17 14:29:00,0.0,10.7,10.71,10.69,1212,1297165.0,10.609
2025-04-17 14:30:00,0.0,10.71,10.72,10.69,4360,4671238.0,10.61
2025-04-17 14:31:00,0.0,10.71,10.72,10.71,1351,1447346.0,10.61
2025-04-17 14:32:00,0.0,10.71,10.72,10.7,2271,2432356.0,10.61
2025-04-17 14:33:00,0.0,10.71,10.71,10.7,1834,1963158.0,10.611
2025-04-17 14:34:00,0.0,10.71,10.71,10.7,1301,1392346.0,10.611
2025-04-17 14:35:00,0.0,10.69,10.71,10.69,3299,3532384.0,10.611
2025-04-17 14:36:00,0.0,10.71,10.71,10.69,1765,1889355.0,10.612
2025-04-17 14:37:00,0.0,10.7,10.71,10.69,2439,2609854.0,10.612
2025-04-17 14:38:00,0.0,10.69,10.71,10.69,1666,1782565.0,10.612
2025-04-17 14:39:00,0.0,10.7,10.71,10.68,1140,1219405.0,10.612
2025-04-17 14:40:00,0.0,10.7,10.7,10.68,2120,2267220.0,10.613
2025-04-17 14:41:00,0.0,10.7,10.71,10.69,1804,1929721.0,10.613
2025-04-17 14:42:00,0.0,10.7,10.71,10.68,4262,4562819.0,10.614
2025-04-17 14:43:00,0.0,10.69,10.7,10.69,1630,1742369.0,10.614
2025-04-17 14:44:00,0.0,10.7,10.71,10.69,2382,2548685.0,10.614
2025-04-17 14:45:00,0.0,10.7,10.71,10.69,2702,2891570.0,10.615
2025-04-17 14:46:00,0.0,10.71,10.72,10.7,5277,5651418.0,10.615
2025-04-17 14:47:00,0.0,10.71,10.72,10.7,3955,4237389.0,10.616
2025-04-17 14:48:00,0.0,10.72,10.72,10.71,3643,3905045.0,10.617
2025-04-17 14:49:00,0.0,10.73,10.73,10.71,9353,10029391.0,10.618
2025-04-17 14:50:00,0.0,10.73,10.73,10.72,9723,10431641.0,10.62
2025-04-17 14:51:00,0.0,10.73,10.74,10.73,7546,8100938.0,10.621
2025-04-17 14:52:00,0.0,10.73,10.74,10.73,3616,3880730.0,10.622
2025-04-17 14:53:00,0.0,10.73,10.74,10.73,3195,3429739.0,10.623
2025-04-17 14:54:00,0.0,10.73,10.74,10.72,6053,6496015.0,10.624
2025-04-17 14:55:00,0.0,10.72,10.73,10.72,3773,4046959.0,10.624
2025-04-17 14:56:00,0.0,10.73,10.74,10.71,11060,11863890.0,10.626
2025-04-17 14:57:00,0.0,10.74,10.74,10.71,7186,7708860.0,10.627
2025-04-17 14:58:00,0.0,10.74,10.74,10.74,20,21480.0,10.627
2025-04-17 14:59:00,0.0,10.74,10.74,10.74,0,0.0,10.627
2025-04-17 15:00:00,0.0,10.75,10.75,10.75,32239,34656925.0,10.633
2025-04-18 09:30:00,10.7,10.7,10.7,10.7,1295,1385650.0,10.7
2025-04-18 09:31:00,10.7,10.69,10.74,10.66,9037,9668197.0,10.699
2025-04-18 09:32:00,10.69,10.72,10.74,10.69,4195,4489370.0,10.7
2025-04-18 09:33:00,10.72,10.75,10.8,10.72,9088,9776538.0,10.722
2025-04-18 09:34:00,10.76,10.74,10.76,10.74,2681,2882978.0,10.725
2025-04-18 09:35:00,10.74,10.76,10.77,10.74,5064,5449145.0,10.731
2025-04-18 09:36:00,10.77,10.78,10.79,10.77,9871,10648130.0,10.744
2025-04-18 09:37:00,10.78,10.79,10.79,10.78,6572,7088518.0,10.75
2025-04-18 09:38:00,10.78,10.78,10.79,10.78,3417,3686417.0,10.753
2025-04-18 09:39:00,10.78,10.77,10.8,10.76,5552,5990828.0,10.756
2025-04-18 09:40:00,10.76,10.74,10.76,10.73,3418,3673387.0,10.756
2025-04-18 09:41:00,10.74,10.75,10.76,10.74,2158,2318744.0,10.756
2025-04-18 09:42:00,10.76,10.75,10.76,10.74,1704,1831970.0,10.755
2025-04-18 09:43:00,10.74,10.75,10.75,10.73,1288,1383507.0,10.755
2025-04-18 09:44:00,10.75,10.75,10.75,10.74,566,608424.0,10.755
2025-04-18 09:45:00,10.75,10.76,10.76,10.74,756,812922.0,10.755
2025-04-18 09:46:00,10.76,10.74,10.76,10.74,944,1014828.0,10.755
2025-04-18 09:47:00,10.74,10.75,10.76,10.74,731,785338.0,10.755
2025-04-18 09:48:00,10.74,10.76,10.77,10.74,1603,1724332.0,10.755
2025-04-18 09:49:00,10.77,10.77,10.78,10.76,2007,2161872.0,10.755
2025-04-18 09:50:00,10.77,10.77,10.78,10.77,910,980533.0,10.756
2025-04-18 09:51:00,10.77,10.78,10.78,10.77,1465,1578823.0,10.756
2025-04-18 09:52:00,10.77,10.77,10.78,10.76,3328,3584548.0,10.757
2025-04-18 09:53:00,10.76,10.78,10.78,10.76,691,744279.0,10.757
2025-04-18 09:54:00,10.77,10.78,10.78,10.77,548,590906.0,10.757
2025-04-18 09:55:00,10.77,10.78,10.8,10.77,4273,4609838.0,10.759
2025-04-18 09:56:00,10.78,10.78,10.79,10.77,2281,2459197.0,10.759
2025-04-18 09:57:00,10.79,10.79,10.8,10.78,5367,5793493.0,10.761
2025-04-18 09:58:00,10.79,10.8,10.8,10.79,835,901740.0,10.762
2025-04-18 09:59:00,10.8,10.79,10.8,10.79,1792,1934915.0,10.762
2025-04-18 10:00:00,10.8,10.8,10.81,10.79,3132,3383843.0,10.764
2025-04-18 10:01:00,10.8,10.81,10.82,10.8,4412,4770160.0,10.766
2025-04-18 10:02:00,10.81,10.81,10.81,10.8,1548,1673221.0,10.766
2025-04-18 10:03:00,10.8,10.81,10.82,10.8,5273,5703431.0,10.769
2025-04-18 10:04:00,10.81,10.81,10.82,10.81,1771,1914505.0,10.769
2025-04-18 10:05:00,10.81,10.8,10.82,10.79,1471,1588541.0,10.77
2025-04-18 10:06:00,10.79,10.78,10.79,10.78,797,859703.0,10.77
2025-04-18 10:07:00,10.78,10.8,10.8,10.78,2073,2237642.0,10.77
2025-04-18 10:08:00,10.8,10.79,10.8,10.78,530,572476.0,10.771
2025-04-18 10:09:00,10.79,10.8,10.8,10.79,967,1044196.0,10.771
2025-04-18 10:10:00,10.79,10.81,10.81,10.79,979,1057298.0,10.771
2025-04-18 10:11:00,10.8,10.81,10.81,10.8,706,762644.0,10.771
2025-04-18 10:12:00,10.8,10.8,10.81,10.8,415,448262.0,10.771
2025-04-18 10:13:00,10.81,10.79,10.81,10.79,805,869192.0,10.772
2025-04-18 10:14:00,10.8,10.79,10.8,10.79,2532,2731851.0,10.772
2025-04-18 10:15:00,10.79,10.79,10.79,10.78,457,493046.0,10.772
2025-04-18 10:16:00,10.79,10.78,10.79,10.77,1909,2057884.0,10.772
2025-04-18 10:17:00,10.78,10.78,10.78,10.77,362,390099.0,10.772
2025-04-18 10:18:00,10.78,10.79,10.79,10.78,940,1013499.0,10.772
2025-04-18 10:19:00,10.78,10.77,10.79,10.77,751,809725.0,10.772
2025-04-18 10:20:00,10.77,10.77,10.78,10.77,164,176683.0,10.772
2025-04-18 10:21:00,10.77,10.78,10.78,10.77,1047,1128504.0,10.772
2025-04-18 10:22:00,10.77,10.77,10.78,10.76,1404,1512107.0,10.772
2025-04-18 10:23:00,10.77,10.78,10.78,10.77,202,217668.0,10.772
2025-04-18 10:24:00,10.77,10.77,10.78,10.77,277,297984.0,10.772
2025-04-18 10:25:00,10.77,10.78,10.78,10.77,116,124972.0,10.772
2025-04-18 10:26:00,10.77,10.77,10.78,10.77,730,786480.0,10.772
2025-04-18 10:27:00,10.77,10.77,10.78,10.77,461,496509.0,10.772
2025-04-18 10:28:00,10.77,10.77,10.78,10.77,311,335055.0,10.772
2025-04-18 10:29:00,10.77,10.76,10.78,10.76,980,1055600.0,10.772
2025-04-18 10:30:00,10.77,10.76,10.77,10.76,406,436995.0,10.772
2025-04-18 10:31:00,10.77,10.77,10.77,10.76,1203,1295400.0,10.772
2025-04-18 10:32:00,10.78,10.79,10.8,10.78,5087,5486625.0,10.773
2025-04-18 10:33:00,10.78,10.78,10.79,10.78,813,877057.0,10.773
2025-04-18 10:34:00,10.78,10.79,10.79,10.78,159,171534.0,10.773
2025-04-18 10:35:00,10.78,10.8,10.8,10.78,536,578356.0,10.773
2025-04-18 10:36:00,10.79,10.8,10.8,10.79,3552,3836111.0,10.774
2025-04-18 10:37:00,10.79,10.79,10.8,10.78,850,917182.0,10.774
2025-04-18 10:38:00,10.79,10.78,10.79,10.78,287,309426.0,10.774
2025-04-18 10:39:00,10.78,10.78,10.79,10.78,688,742192.0,10.774
2025-04-18 10:40:00,10.79,10.78,10.79,10.78,952,1027038.0,10.774
2025-04-18 10:41:00,10.79,10.8,10.8,10.78,1887,2034868.0,10.774
2025-04-18 10:42:00,10.8,10.79,10.8,10.78,7551,8147010.0,10.775
2025-04-18 10:43:00,10.79,10.79,10.79,10.78,284,306529.0,10.775
2025-04-18 10:44:00,10.78,10.79,10.79,10.77,2119,2284488.0,10.775
2025-04-18 10:45:00,10.79,10.79,10.8,10.78,615,663636.0,10.775
2025-04-18 10:46:00,10.79,10.79,10.8,10.79,284,306560.0,10.775
2025-04-18 10:47:00,10.8,10.8,10.8,10.8,1586,1712880.0,10.775
2025-04-18 10:48:00,10.8,10.79,10.8,10.79,1762,1902371.0,10.775
2025-04-18 10:49:00,10.8,10.81,10.81,10.79,3583,3869345.0,10.776
2025-04-18 10:50:00,10.81,10.8,10.81,10.8,1160,1253330.0,10.776
2025-04-18 10:51:00,10.8,10.8,10.81,10.8,991,1070475.0,10.776
2025-04-18 10:52:00,10.8,10.8,10.81,10.8,1361,1470907.0,10.776
2025-04-18 10:53:00,10.8,10.8,10.8,10.8,313,338201.0,10.777
2025-04-18 10:54:00,10.8,10.81,10.81,10.8,999,1079564.0,10.777
2025-04-18 10:55:00,10.8,10.8,10.81,10.8,2078,2246035.0,10.777
2025-04-18 10:56:00,10.81,10.8,10.81,10.8,260,280922.0,10.777
2025-04-18 10:57:00,10.81,10.82,10.82,10.8,2418,2614072.0,10.778
2025-04-18 10:58:00,10.81,10.81,10.82,10.81,309,334016.0,10.778
2025-04-18 10:59:00,10.82,10.8,10.82,10.8,1169,1263795.0,10.778
2025-04-18 11:00:00,10.81,10.81,10.81,10.8,581,628014.0,10.778
2025-04-18 11:01:00,10.81,10.82,10.82,10.8,6897,7462117.0,10.78
2025-04-18 11:02:00,10.82,10.83,10.84,10.82,8814,9548735.0,10.782
2025-04-18 11:03:00,10.84,10.85,10.86,10.83,10241,11111288.0,10.785
2025-04-18 11:04:00,10.86,10.85,10.87,10.85,5448,5915852.0,10.787
2025-04-18 11:05:00,10.85,10.85,10.86,10.85,2148,2331048.0,10.788
2025-04-18 11:06:00,10.85,10.85,10.86,10.85,691,750048.0,10.788
2025-04-18 11:07:00,10.85,10.85,10.86,10.84,1597,1732766.0,10.789
2025-04-18 11:08:00,10.84,10.82,10.84,10.82,8856,9591691.0,10.79
2025-04-18 11:09:00,10.82,10.82,10.84,10.82,1007,1090419.0,10.791
2025-04-18 11:10:00,10.83,10.84,10.85,10.83,2102,2278319.0,10.791
2025-04-18 11:11:00,10.84,10.84,10.84,10.8,6700,7250748.0,10.792
2025-04-18 11:12:00,10.83,10.84,10.85,10.83,2193,2377291.0,10.792
2025-04-18 11:13:00,10.84,10.83,10.84,10.83,3689,3998431.0,10.793
2025-04-18 11:14:00,10.84,10.84,10.85,10.83,3653,3959818.0,10.794
2025-04-18 11:15:00,10.83,10.83,10.85,10.83,1059,1147364.0,10.794
2025-04-18 11:16:00,10.83,10.82,10.83,10.82,205,221847.0,10.794
2025-04-18 11:17:00,10.81,10.81,10.82,10.81,511,552419.0,10.794
2025-04-18 11:18:00,10.81,10.8,10.81,10.8,264,285334.0,10.794
2025-04-18 11:19:00,10.8,10.81,10.81,10.8,143,154498.0,10.794
2025-04-18 11:20:00,10.81,10.8,10.81,10.8,176,190138.0,10.794
